,D0_4,D0_5,D0_6,D0_7,D0_8,D0_9,D0_10,D0_11,D1_4,D1_5,D1_6,D1_7,D1_8,D1_9,D1_10,D1_11,D2_4,D2_5,D2_6,D2_7,D2_8,D2_9,D2_10,D2_11,D3_4,D3_5,D3_6,D3_7,D3_8,D3_9,D3_10,D3_11,D4_4,D4_5,D4_6,D4_7,D4_8,D4_9,D4_10,D4_11,N0_4,N0_5,N0_6,N0_7,N0_8,N0_9,N0_10,N0_11,W0_4,W0_5,W0_6,W0_7,W0_8,W0_9,W0_10,W0_11,W1_4,W1_5,W1_6,W1_7,W1_8,W1_9,W1_10,W1_11,W2_4,W2_5,W2_6,W2_7,W2_8,W2_9,W2_10,W2_11,W3_4,W3_5,W3_6,W3_7,W3_8,W3_9,W3_10,W3_11,W4_4,W4_5,W4_6,W4_7,W4_8,W4_9,W4_10,W4_11,average_temp_4,average_temp_5,average_temp_6,average_temp_7,average_temp_8,average_temp_9,average_temp_10,average_temp_11,yield,state_ALABAMA,state_ARIZONA,state_ARKANSAS,state_CALIFORNIA,state_COLORADO,state_DELAWARE,state_FLORIDA,state_GEORGIA,state_IDAHO,state_ILLINOIS,state_INDIANA,state_IOWA,state_KANSAS,state_KENTUCKY,state_LOUISIANA,state_MARYLAND,state_MICHIGAN,state_MINNESOTA,state_MISSISSIPPI,state_MISSOURI,state_MONTANA,state_NEBRASKA,state_NEW JERSEY,state_NEW MEXICO,state_NEW YORK,state_NORTH CAROLINA,state_NORTH DAKOTA,state_OHIO,state_OKLAHOMA,state_OREGON,state_SOUTH CAROLINA,state_SOUTH DAKOTA,state_TENNESSEE,state_TEXAS,state_UTAH,state_VIRGINIA,state_WASHINGTON,state_WEST VIRGINIA,state_WISCONSIN,state_WYOMING,year_1970,year_1971,year_1972,year_1973,year_1974,year_1975,year_1976,year_1977,year_1978,year_1979,year_1980,year_1981,year_1982,year_1983,year_1984,year_1985,year_1986,year_1987,year_1988,year_1989,year_1990,year_1991,year_1992,year_1993,year_1994,year_1995,year_1996,year_1997,year_1998,year_1999,year_2000,year_2001,year_2002,year_2003,year_2004,year_2005,year_2006,year_2007,year_2008,year_2009,year_2010,year_2011,year_2012,year_2013,year_2014,year_2015,year_2016,year_2017,year_2018,year_2019,year_2020
1597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,2.1,3.7,13.3,0.5,0.3,0.1,100.0,98.7,97.8,96.3,86.8,99.6,99.7,100.0,99.5,92.6,91.3,89.9,72.7,96.1,96.9,98.0,88.1,74.4,59.6,65.1,46.7,76.9,71.4,72.2,72.4,54.3,25.7,43.7,23.6,56.1,35.5,38.6,43.3,27.6,9.9,17.0,3.8,19.9,6.3,6.2,41.8,50.6,62.6,70.6,70.1,62.1,52.4,38.3,82.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1598,1.0,3.8,32.6,30.9,32.3,30.5,36.1,50.6,0.3,1.4,27.2,18.7,20.3,20.2,22.7,35.9,0.0,0.0,19.3,6.0,9.2,6.8,8.8,14.3,0.0,0.0,12.4,0.7,4.7,0.9,2.1,5.3,0.0,0.0,6.9,0.0,0.0,0.0,0.0,0.0,21.6,19.2,61.8,57.5,50.3,53.4,54.7,44.2,77.5,76.8,5.6,11.6,17.3,16.2,9.2,5.3,61.6,68.6,1.1,5.8,8.0,6.9,3.9,0.6,24.5,38.4,0.0,0.0,2.9,1.6,0.0,0.0,12.1,14.4,0.0,0.0,0.5,0.0,0.0,0.0,1.8,0.7,0.0,0.0,0.0,0.0,0.0,0.0,41.8,56.6,65.5,72.1,71.2,64.1,52.7,41.0,83.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1599,71.2,68.4,68.4,73.9,77.3,67.9,83.0,78.0,53.4,56.8,53.9,60.7,58.1,47.3,62.5,56.4,30.8,23.5,29.2,36.6,27.6,20.5,32.0,25.3,22.0,10.1,19.4,24.8,14.3,12.8,16.6,14.6,12.0,4.6,8.8,7.6,6.4,4.8,6.8,7.1,26.1,23.7,25.0,20.1,19.9,28.1,15.9,20.1,2.6,7.9,6.6,6.0,2.8,4.0,1.2,1.7,0.6,4.0,3.0,2.5,1.1,2.2,0.2,0.3,0.0,0.6,0.0,0.2,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.4,53.8,68.2,75.2,73.9,66.3,53.2,39.8,55.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1600,28.6,52.7,81.1,67.3,67.4,57.8,53.3,48.2,12.8,37.7,66.2,52.5,56.7,40.5,37.2,34.5,6.4,16.8,47.4,31.8,40.9,17.1,16.8,16.6,4.3,5.1,33.6,14.7,26.5,8.2,9.1,9.7,0.1,0.0,15.4,3.9,7.2,0.6,0.1,0.5,45.8,39.3,19.0,29.8,28.6,38.9,42.7,44.7,25.7,8.1,0.0,2.9,4.1,3.3,4.0,7.0,18.1,1.6,0.0,0.5,1.3,1.2,1.8,2.5,3.6,0.0,0.0,0.0,0.0,0.0,0.3,0.7,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.8,51.4,60.8,70.4,73.9,66.2,54.5,40.5,72.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1601,30.7,23.3,21.6,24.0,27.0,33.0,32.7,32.5,23.5,13.5,5.8,11.9,17.7,24.3,22.6,23.6,9.1,3.2,0.0,1.2,7.8,12.0,12.4,13.8,2.9,0.5,0.0,0.0,3.9,7.8,8.2,8.7,0.6,0.0,0.0,0.0,0.5,3.7,4.0,4.6,47.3,44.3,61.6,47.0,45.9,47.9,52.0,55.9,22.1,32.5,16.8,29.0,27.1,19.1,15.2,11.6,10.3,19.3,4.5,17.2,15.9,3.5,2.6,2.4,2.0,2.7,0.0,1.0,1.6,0.0,0.0,0.0,0.6,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.5,49.6,60.8,69.2,71.4,68.4,56.2,42.0,78.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1602,37.7,3.5,0.1,1.4,5.1,7.7,5.7,3.8,20.9,0.4,0.0,0.0,1.4,2.9,1.7,0.0,3.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.7,33.6,29.1,32.8,30.9,33.5,34.6,37.5,10.5,62.8,70.7,65.8,64.0,58.9,59.7,58.8,1.8,38.3,61.0,56.2,55.2,47.2,48.9,48.7,0.0,11.4,39.7,24.8,26.8,19.1,19.7,15.2,0.0,2.6,15.7,10.0,11.5,8.8,5.4,3.5,0.0,0.0,2.0,0.2,1.1,1.2,0.0,0.0,41.6,52.8,63.7,70.9,72.6,66.8,53.2,36.1,74.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1603,50.2,70.0,41.4,4.8,9.2,10.7,14.8,5.0,36.9,54.1,19.1,0.0,1.4,0.6,2.1,0.0,22.5,27.2,0.8,0.0,0.0,0.0,0.0,0.0,13.4,9.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6,0.7,0.0,0.0,0.0,0.0,0.0,0.0,46.9,29.6,56.9,64.6,56.0,54.6,69.5,74.9,2.8,0.4,1.7,30.7,34.9,34.7,15.6,20.0,0.1,0.0,0.0,8.1,13.0,14.9,8.6,8.6,0.0,0.0,0.0,0.2,1.8,2.1,3.0,2.3,0.0,0.0,0.0,0.0,0.2,0.2,0.5,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.3,51.6,61.4,63.9,64.6,62.4,53.8,38.6,84.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1604,10.7,10.5,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.3,60.9,22.1,0.6,3.0,1.2,4.8,2.9,28.1,28.6,77.9,99.4,97.0,98.8,95.1,97.2,15.3,13.4,58.7,97.2,93.2,93.9,84.9,90.3,4.7,3.9,16.9,86.5,76.1,70.0,51.9,61.4,1.5,2.1,6.4,69.3,53.8,46.2,23.0,25.9,0.0,0.1,1.8,35.7,18.2,11.2,4.5,5.6,37.8,49.6,58.8,64.1,67.4,61.5,50.5,37.1,63.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1605,24.4,54.8,59.6,20.3,38.6,48.1,23.8,23.3,10.4,28.8,38.4,12.8,21.2,29.0,12.3,11.0,0.9,4.9,10.9,4.6,7.9,13.2,1.1,1.4,0.0,1.6,2.5,1.8,3.2,7.6,0.1,0.2,0.0,0.0,0.0,0.0,0.6,2.2,0.0,0.0,62.0,43.1,38.6,65.9,49.5,45.0,60.9,60.2,13.5,2.1,1.9,13.8,11.9,7.0,15.3,16.5,6.7,0.1,0.8,9.3,4.4,2.6,5.3,4.6,1.5,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.6,52.7,63.9,68.2,68.9,65.8,56.0,41.8,108.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.4,0.0,0.4,1.8,2.7,3.8,0.0,0.0,90.6,99.9,99.6,98.2,97.2,96.3,99.9,99.9,77.8,99.8,95.1,91.3,87.2,84.7,97.6,97.7,32.7,86.3,77.9,54.8,46.1,38.2,74.3,73.7,11.2,60.8,62.9,19.7,17.6,16.9,42.4,43.1,0.1,20.8,20.8,0.6,0.5,2.6,10.3,11.1,35.1,45.8,59.0,68.6,72.6,66.6,53.0,38.1,79.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1607,4.2,0.3,2.8,32.6,45.6,10.0,2.4,0.0,0.5,0.0,0.0,17.6,24.7,3.2,0.8,0.0,0.0,0.0,0.0,3.1,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.7,20.3,42.6,57.1,43.7,37.0,36.0,27.3,32.1,79.3,54.6,10.3,10.7,53.0,61.5,72.8,14.9,65.4,34.0,3.6,4.5,29.5,37.5,51.0,3.1,34.8,8.2,0.0,0.4,2.1,5.5,11.7,1.1,17.3,2.4,0.0,0.0,0.3,1.1,2.1,0.0,2.8,0.0,0.0,0.0,0.0,0.3,0.6,33.3,47.3,59.8,68.5,70.4,65.0,52.8,34.4,100.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1608,0.0,0.0,0.0,0.1,7.8,9.6,9.2,13.1,0.0,0.0,0.0,0.0,3.2,3.8,3.5,6.9,0.0,0.0,0.0,0.0,0.1,0.3,0.1,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.5,25.3,23.5,29.7,39.4,41.3,42.0,99.4,99.4,74.7,76.3,62.5,51.0,49.7,44.9,97.7,96.7,59.5,61.0,49.3,41.7,38.5,33.3,85.1,77.7,31.5,37.9,35.3,24.1,20.6,17.5,68.9,60.5,18.5,26.2,25.0,17.6,11.4,8.1,48.2,38.5,3.9,14.7,14.8,5.4,1.5,0.6,35.7,46.3,60.6,69.7,70.4,66.2,56.4,39.8,96.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1609,18.4,24.4,4.3,12.3,3.4,7.6,0.0,0.0,4.2,12.1,0.4,5.8,0.3,2.0,0.0,0.0,0.0,0.7,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.4,58.7,50.3,45.0,36.7,43.7,7.7,8.5,19.3,16.9,45.4,42.7,59.9,48.7,92.2,91.4,6.7,10.3,20.5,22.6,42.2,30.4,78.4,81.5,0.6,2.7,3.4,2.6,8.2,6.5,50.3,55.3,0.0,1.1,1.7,0.7,1.6,1.4,31.9,38.1,0.0,0.4,0.8,0.1,0.0,0.0,8.2,11.8,36.6,53.1,60.5,67.6,72.8,69.6,57.6,42.2,121.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1610,0.0,0.0,0.0,0.0,0.0,0.5,1.1,1.4,0.0,0.0,0.0,0.0,0.0,0.1,0.5,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9,1.6,0.0,16.5,21.2,13.0,25.3,26.3,98.2,98.3,100.0,83.4,78.7,86.4,73.7,72.3,93.6,90.9,100.0,58.2,57.1,69.5,51.9,52.0,69.5,67.5,95.4,13.4,16.7,35.4,19.1,18.5,49.7,36.0,78.0,3.0,1.2,17.8,5.2,4.4,27.9,9.4,33.7,0.3,0.0,1.4,0.0,0.0,40.8,50.3,60.5,69.2,72.2,64.0,52.4,45.1,113.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1611,20.6,14.2,36.2,21.0,23.4,34.7,31.3,15.3,14.5,6.7,26.2,13.3,11.2,19.5,15.2,8.0,8.1,2.4,5.5,1.4,1.3,5.0,1.3,0.0,5.7,2.0,0.5,0.0,0.1,0.7,0.0,0.0,3.3,0.3,0.0,0.0,0.0,0.0,0.0,0.0,28.1,43.2,47.0,56.8,58.1,52.6,56.0,64.8,51.3,42.7,16.8,22.1,18.6,12.6,12.7,19.9,44.2,30.3,10.1,13.9,9.2,5.2,5.1,9.1,30.1,8.3,1.3,3.7,0.1,0.0,0.0,0.0,15.8,2.9,0.0,0.0,0.0,0.0,0.0,0.0,5.1,1.2,0.0,0.0,0.0,0.0,0.0,0.0,42.2,51.6,61.2,68.7,73.1,67.8,56.2,37.2,112.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1612,14.7,3.1,1.6,0.0,3.1,5.5,4.7,8.6,7.4,0.8,0.0,0.0,0.1,1.0,1.0,2.2,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,48.1,38.0,17.3,58.0,55.0,72.9,60.9,49.2,48.8,60.5,82.7,38.9,39.5,22.4,30.6,37.0,38.3,46.2,68.6,19.3,23.5,5.6,11.8,19.2,13.1,18.6,31.7,2.5,1.8,0.2,0.1,9.9,6.5,10.8,13.1,0.7,0.4,0.0,0.0,0.1,0.1,4.0,4.7,0.0,0.0,0.0,0.0,38.0,51.9,61.9,70.3,74.0,67.8,54.8,44.2,109.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1613,87.7,70.7,95.1,94.9,86.8,87.5,78.1,81.1,69.9,53.7,88.3,90.4,76.6,73.5,65.6,66.5,35.0,25.3,70.5,76.0,59.0,43.8,31.3,33.5,20.5,15.6,47.4,61.5,46.5,23.7,19.5,21.6,13.0,6.2,25.6,30.1,23.3,6.9,6.7,7.1,12.3,29.0,5.0,5.1,13.2,12.5,21.8,18.8,0.1,0.2,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.4,48.4,61.4,73.9,73.9,66.6,51.1,37.0,95.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1614,8.0,20.9,11.9,40.6,49.5,37.7,44.7,43.5,5.1,4.2,0.4,12.9,22.6,16.3,21.8,18.0,0.1,0.0,0.0,0.1,0.7,1.5,1.5,1.6,0.0,0.0,0.0,0.0,0.1,0.2,0.3,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,66.2,76.1,55.2,49.5,60.1,54.1,56.0,39.9,12.9,12.0,4.3,0.9,2.4,1.2,0.5,25.0,1.0,4.2,0.2,0.0,0.3,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,51.4,59.4,69.2,74.6,67.4,55.9,39.7,111.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1615,72.0,20.3,38.9,29.5,33.9,19.2,12.6,14.3,52.7,10.7,29.5,18.7,24.2,12.6,6.9,8.7,19.4,2.4,17.0,7.2,10.8,1.9,0.9,2.7,5.5,0.8,7.6,2.5,6.9,0.4,0.2,0.7,0.7,0.2,2.9,0.2,1.7,0.0,0.0,0.0,26.8,66.5,52.8,48.9,50.2,28.8,27.3,25.5,1.1,13.2,8.3,21.7,16.0,51.8,60.1,60.1,0.0,7.4,3.4,6.7,6.3,37.1,45.8,44.4,0.0,2.2,0.0,0.5,0.7,11.1,18.3,17.0,0.0,0.2,0.0,0.0,0.1,0.8,2.4,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.2,51.8,58.8,66.4,68.4,64.6,55.9,42.7,130.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1616,7.0,0.1,2.1,15.0,11.9,5.8,4.6,2.0,3.5,0.0,0.0,6.9,3.8,1.6,0.0,0.0,0.4,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.1,24.0,33.1,54.7,59.6,54.2,63.9,55.2,59.0,75.9,64.6,30.4,28.5,40.1,31.4,42.8,40.7,58.0,41.2,18.3,16.1,21.9,12.9,20.5,16.2,27.1,14.3,2.2,4.2,5.5,3.1,4.8,9.5,13.8,6.1,0.2,0.8,2.0,1.6,2.5,0.3,0.9,0.0,0.0,0.0,0.2,0.1,0.5,41.6,51.1,61.0,71.2,72.7,68.2,57.4,43.0,119.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1617,13.5,43.1,69.2,90.9,84.2,61.7,68.8,68.0,5.4,27.9,55.6,78.8,68.6,41.0,51.6,50.6,0.0,7.4,29.3,49.8,38.0,8.2,14.5,14.4,0.0,2.8,16.7,34.2,18.2,4.5,5.1,5.4,0.0,0.2,7.8,16.7,5.3,2.4,2.8,2.9,48.2,34.7,29.3,9.2,15.8,35.7,30.5,31.3,38.3,22.1,1.6,0.0,0.0,2.6,0.8,0.8,28.4,13.8,0.2,0.0,0.0,0.4,0.2,0.1,14.0,4.9,0.0,0.0,0.0,0.0,0.0,0.0,6.6,2.1,0.0,0.0,0.0,0.0,0.0,0.0,1.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.3,54.2,63.6,73.6,75.2,64.5,50.6,39.0,97.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1618,4.4,4.9,9.8,14.2,6.6,6.9,5.9,8.1,2.9,4.0,7.9,8.6,3.8,4.0,2.8,4.5,0.7,1.3,5.0,4.2,1.5,1.5,0.7,1.1,0.2,0.3,2.6,2.5,0.6,0.6,0.2,0.4,0.0,0.0,0.7,1.1,0.1,0.1,0.0,0.0,18.2,12.6,33.0,40.6,24.0,31.8,25.3,27.6,77.5,82.6,57.3,45.3,69.4,61.4,68.7,64.3,60.4,69.0,42.9,31.3,55.6,47.7,60.9,56.4,33.5,42.3,20.7,10.8,37.4,30.9,47.2,33.8,23.5,29.3,8.1,1.3,23.1,15.0,29.3,18.0,11.7,13.4,0.2,0.0,9.1,0.4,8.7,2.8,41.6,51.4,64.1,72.4,73.9,67.0,56.4,42.6,121.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
