,month,year,state,average_temp,monthly_mean_from_1901_to_2000,centroid_lon,centroid_lat
423,9,1950,Tennessee,69.8,73.1,-86.34338037,35.84298709
424,9,1950,Texas,77.6,78.8,-99.35069715,31.48446438
425,9,1950,Utah,64,65,-111.6782164,39.32379475
426,9,1950,Vermont,57.6,59.8,-72.66264936,44.07519583
427,9,1950,Virginia,68.4,70.1,-78.81225447,37.51502389
428,9,1950,Washington,61.4,60.3,-120.4468664,47.38096888
429,9,1950,West Virginia,65.8,67.4,-80.61371197,38.64259874
430,9,1950,Wisconsin,59.6,62.3,-90.01169426,44.63803019
431,9,1950,Wyoming,56.3,58.5,-107.5514541,42.99964203
432,10,1950,Alabama,69.1,69.3,-86.82837194,32.78983219
433,10,1950,Arizona,68.1,66.5,-111.6644183,34.29310987
434,10,1950,Arkansas,67.8,67.3,-92.43926766,34.89974533
435,10,1950,California,64.6,64.1,-119.610699,37.24607067
436,10,1950,Colorado,54.1,51.9,-105.5478247,38.99855182
437,10,1950,Connecticut,55.8,56.3,-72.72570604,41.62028634
438,10,1950,Delaware,61.3,61.9,-75.40040409,38.88701645
439,10,1950,Florida,76,75.6,-81.79746387,28.62843926
440,10,1950,Georgia,69.4,69.4,-83.44634183,32.64922907
441,10,1950,Idaho,50.8,49.4,-114.6593823,44.08908951
442,10,1950,Illinois,61.9,60.4,-89.19839676,40.06504091
443,10,1950,Indiana,60.8,59.7,-86.27563973,39.90814123
444,10,1950,Iowa,59.2,57.2,-93.50006496,42.07462688
445,10,1950,Kansas,63.6,62.6,-98.38021317,38.48470815
446,10,1950,Kentucky,63.5,62.8,-85.29045609,37.52666746
447,10,1950,Louisiana,72.7,72.3,-92.58566202,31.05840696
448,10,1950,Maine,47.8,49.5,-69.22664746,45.37143349
449,10,1950,Maryland,60.7,61.4,-76.77245461,39.0369223
450,10,1950,Massachusetts,54.6,55.1,-71.79863942,42.2533024
451,10,1950,Michigan,54,53,-85.43716696,44.35068131
452,10,1950,Minnesota,52.9,50.9,-94.30901265,46.31633293
453,10,1950,Mississippi,70,69.8,-89.66521368,32.75086663
454,10,1950,Missouri,63.8,62.6,-92.47741016,38.36761316
455,10,1950,Montana,48.9,48.5,-109.6451486,47.03353642
456,10,1950,Nebraska,57.8,56.8,-99.81080907,41.52714896
457,10,1950,Nevada,58,56.3,-116.6552255,39.35623735
458,10,1950,New Hampshire,50.6,51.2,-71.57759415,43.68563175
459,10,1950,New Jersey,59,59.5,-74.66075411,40.18442736
460,10,1950,New Mexico,61.3,59.3,-106.1083886,34.42137076
461,10,1950,New York,53.2,53.4,-75.50311828,42.94039011
462,10,1950,North Carolina,65.6,64.9,-79.37237975,35.54153412
463,10,1950,North Dakota,51.5,50.1,-100.4693211,47.44633852
464,10,1950,Ohio,59.3,58.7,-82.7900612,40.29145221
465,10,1950,Oklahoma,68.2,67.4,-97.50829271,35.58348565
466,10,1950,Oregon,53.4,52.7,-120.5554134,43.93664816
467,10,1950,Pennsylvania,56,56.2,-77.79955956,40.87383785
468,10,1950,Rhode Island,56.4,56.9,-71.55361205,41.67608139
469,10,1950,South Carolina,68.6,68.4,-80.89613969,33.90797425
470,10,1950,South Dakota,55.2,54,-100.2305075,44.4361607
471,10,1950,Tennessee,64.9,64.4,-86.34338037,35.84298709
472,10,1950,Texas,72.4,71,-99.35069715,31.48446438
473,10,1950,Utah,57,54.7,-111.6782164,39.32379475
474,10,1950,Vermont,49.9,50.6,-72.66264936,44.07519583
475,10,1950,Virginia,61.9,61.6,-78.81225447,37.51502389
476,10,1950,Washington,51.8,52.1,-120.4468664,47.38096888
477,10,1950,West Virginia,59.5,58.9,-80.61371197,38.64259874
478,10,1950,Wisconsin,54,52.4,-90.01169426,44.63803019
479,10,1950,Wyoming,49.4,48,-107.5514541,42.99964203
480,11,1950,Alabama,57.4,58.7,-86.82837194,32.78983219
481,11,1950,Arizona,59.8,55,-111.6644183,34.29310987
482,11,1950,Arkansas,56,55.8,-92.43926766,34.89974533
483,11,1950,California,57.5,54.5,-119.610699,37.24607067
484,11,1950,Colorado,43.7,40,-105.5478247,38.99855182
485,11,1950,Connecticut,48,45.6,-72.72570604,41.62028634
486,11,1950,Delaware,52.4,51.1,-75.40040409,38.88701645
487,11,1950,Florida,67.1,68.3,-81.79746387,28.62843926
488,11,1950,Georgia,58,59.2,-83.44634183,32.64922907
489,11,1950,Idaho,40.2,37.8,-114.6593823,44.08908951
490,11,1950,Illinois,47,47.8,-89.19839676,40.06504091
491,11,1950,Indiana,46.6,47.4,-86.27563973,39.90814123
492,11,1950,Iowa,43.8,43.6,-93.50006496,42.07462688
493,11,1950,Kansas,50.4,49.2,-98.38021317,38.48470815
494,11,1950,Kentucky,50.2,51.1,-85.29045609,37.52666746
495,11,1950,Louisiana,62,62.4,-92.58566202,31.05840696
496,11,1950,Maine,41,38.3,-69.22664746,45.37143349
497,11,1950,Maryland,51,50.3,-76.77245461,39.0369223
498,11,1950,Massachusetts,47.4,44.7,-71.79863942,42.2533024
499,11,1950,Michigan,40.8,41,-85.43716696,44.35068131
500,11,1950,Minnesota,35.4,36.5,-94.30901265,46.31633293
501,11,1950,Mississippi,58.4,59.1,-89.66521368,32.75086663
502,11,1950,Missouri,50.3,50.3,-92.47741016,38.36761316
503,11,1950,Montana,35.6,36.4,-109.6451486,47.03353642
504,11,1950,Nebraska,44.4,43.4,-99.81080907,41.52714896
505,11,1950,Nevada,49,44.8,-116.6552255,39.35623735
506,11,1950,New Hampshire,43.1,40,-71.57759415,43.68563175
507,11,1950,New Jersey,50.4,48.6,-74.66075411,40.18442736
508,11,1950,New Mexico,52,48,-106.1083886,34.42137076
509,11,1950,New York,44.2,42.2,-75.50311828,42.94039011
510,11,1950,North Carolina,54.4,54.4,-79.37237975,35.54153412
511,11,1950,North Dakota,33.1,35.2,-100.4693211,47.44633852
512,11,1950,Ohio,45.9,46.8,-82.7900612,40.29145221
513,11,1950,Oklahoma,56.2,55,-97.50829271,35.58348565
514,11,1950,Oregon,44.6,42.9,-120.5554134,43.93664816
515,11,1950,Pennsylvania,45.6,45,-77.79955956,40.87383785
516,11,1950,Rhode Island,49.2,46.7,-71.55361205,41.67608139
517,11,1950,South Carolina,57.6,58.2,-80.89613969,33.90797425
518,11,1950,South Dakota,39.7,39.8,-100.2305075,44.4361607
519,11,1950,Tennessee,52,53,-86.34338037,35.84298709
520,11,1950,Texas,62.1,60.3,-99.35069715,31.48446438
521,11,1950,Utah,46.6,42.4,-111.6782164,39.32379475
522,11,1950,Vermont,42.4,39.2,-72.66264936,44.07519583
523,11,1950,Virginia,51,50.8,-78.81225447,37.51502389
524,11,1950,Washington,40.8,41.8,-120.4468664,47.38096888
525,11,1950,West Virginia,47.3,47.7,-80.61371197,38.64259874
526,11,1950,Wisconsin,38.8,39.2,-90.01169426,44.63803019
527,11,1950,Wyoming,38.2,35.8,-107.5514541,42.99964203
528,12,1950,Alabama,44.9,50,-86.82837194,32.78983219
529,12,1950,Arizona,50,45.3,-111.6644183,34.29310987
530,12,1950,Arkansas,41.9,45.7,-92.43926766,34.89974533
531,12,1950,California,50.9,46.3,-119.610699,37.24607067
532,12,1950,Colorado,32.8,29.4,-105.5478247,38.99855182
533,12,1950,Connecticut,36.2,34.7,-72.72570604,41.62028634
534,12,1950,Delaware,39.9,40.9,-75.40040409,38.88701645
535,12,1950,Florida,57.5,61.5,-81.79746387,28.62843926
536,12,1950,Georgia,45.8,50.7,-83.44634183,32.64922907
537,12,1950,Idaho,31.8,27.8,-114.6593823,44.08908951
538,12,1950,Illinois,28,35.1,-89.19839676,40.06504091
539,12,1950,Indiana,29.2,35.7,-86.27563973,39.90814123
540,12,1950,Iowa,24.1,29.2,-93.50006496,42.07462688
541,12,1950,Kansas,36,36.8,-98.38021317,38.48470815
542,12,1950,Kentucky,34.9,40.8,-85.29045609,37.52666746
543,12,1950,Louisiana,51.4,54.1,-92.58566202,31.05840696
544,12,1950,Maine,30.3,25.5,-69.22664746,45.37143349
545,12,1950,Maryland,38.3,40.1,-76.77245461,39.0369223
546,12,1950,Massachusetts,36.2,33.7,-71.79863942,42.2533024
547,12,1950,Michigan,25.2,29,-85.43716696,44.35068131
548,12,1950,Minnesota,14.8,20.4,-94.30901265,46.31633293
549,12,1950,Mississippi,46,50.4,-89.66521368,32.75086663
550,12,1950,Missouri,33.7,38.3,-92.47741016,38.36761316
551,12,1950,Montana,25.4,25.1,-109.6451486,47.03353642
552,12,1950,Nebraska,30.6,30.6,-99.81080907,41.52714896
553,12,1950,Nevada,40.8,35,-116.6552255,39.35623735
554,12,1950,New Hampshire,31.6,28,-71.57759415,43.68563175
555,12,1950,New Jersey,37.7,38.1,-74.66075411,40.18442736
556,12,1950,New Mexico,41.4,38.2,-106.1083886,34.42137076
557,12,1950,New York,30.4,30.4,-75.50311828,42.94039011
558,12,1950,North Carolina,41.4,45.3,-79.37237975,35.54153412
559,12,1950,North Dakota,14.6,19.6,-100.4693211,47.44633852
560,12,1950,Ohio,29.9,35.6,-82.7900612,40.29145221
561,12,1950,Oklahoma,42,43.7,-97.50829271,35.58348565
562,12,1950,Oregon,39.4,34.8,-120.5554134,43.93664816
563,12,1950,Pennsylvania,31.5,34.1,-77.79955956,40.87383785
564,12,1950,Rhode Island,38.6,36.2,-71.55361205,41.67608139
565,12,1950,South Carolina,45,49.4,-80.89613969,33.90797425
566,12,1950,South Dakota,23.8,25.6,-100.2305075,44.4361607
567,12,1950,Tennessee,37.6,43.3,-86.34338037,35.84298709
568,12,1950,Texas,50.8,50.8,-99.35069715,31.48446438
569,12,1950,Utah,36,31.5,-111.6782164,39.32379475
570,12,1950,Vermont,30.1,26.7,-72.66264936,44.07519583
571,12,1950,Virginia,38,41.1,-78.81225447,37.51502389
572,12,1950,Washington,36,33.7,-120.4468664,47.38096888
573,12,1950,West Virginia,33.3,37.6,-80.61371197,38.64259874
574,12,1950,Wisconsin,19,24.9,-90.01169426,44.63803019
575,12,1950,Wyoming,28,24.9,-107.5514541,42.99964203
576,1,1951,Alabama,44,45.8,-86.82837194,32.78983219
577,1,1951,Arizona,43.8,41,-111.6644183,34.29310987
578,1,1951,Arkansas,39.2,40.5,-92.43926766,34.89974533
579,1,1951,California,45.2,42.7,-119.610699,37.24607067
580,1,1951,Colorado,26.8,24.5,-105.5478247,38.99855182
581,1,1951,Connecticut,29.7,27.3,-72.72570604,41.62028634
582,1,1951,Delaware,35,34.8,-75.40040409,38.88701645
583,1,1951,Florida,56,58.2,-81.79746387,28.62843926
584,1,1951,Georgia,44.5,46.6,-83.44634183,32.64922907
585,1,1951,Idaho,25.4,22.9,-114.6593823,44.08908951
586,1,1951,Illinois,23.9,27.4,-89.19839676,40.06504091
587,1,1951,Indiana,25.8,28.4,-86.27563973,39.90814123
588,1,1951,Iowa,16.4,20.2,-93.50006496,42.07462688
589,1,1951,Kansas,30.6,30.2,-98.38021317,38.48470815
590,1,1951,Kentucky,33.2,35,-85.29045609,37.52666746
591,1,1951,Louisiana,49.4,50.2,-92.58566202,31.05840696
592,1,1951,Maine,20.5,15.9,-69.22664746,45.37143349
593,1,1951,Maryland,33.8,33.9,-76.77245461,39.0369223
594,1,1951,Massachusetts,29.1,26.1,-71.79863942,42.2533024
595,1,1951,Michigan,19.2,20.7,-85.43716696,44.35068131
596,1,1951,Minnesota,4.8,9.7,-94.30901265,46.31633293
597,1,1951,Mississippi,44.6,46.1,-89.66521368,32.75086663
598,1,1951,Missouri,29.9,31.3,-92.47741016,38.36761316
599,1,1951,Montana,19,18.8,-109.6451486,47.03353642
600,1,1951,Nebraska,24.6,23.8,-99.81080907,41.52714896
601,1,1951,Nevada,34.8,30.6,-116.6552255,39.35623735
602,1,1951,New Hampshire,23.2,19.4,-71.57759415,43.68563175
603,1,1951,New Jersey,32,31.3,-74.66075411,40.18442736
604,1,1951,New Mexico,36.1,34,-106.1083886,34.42137076
605,1,1951,New York,23.2,22.2,-75.50311828,42.94039011
606,1,1951,North Carolina,39,40.8,-79.37237975,35.54153412
607,1,1951,North Dakota,5.4,9.6,-100.4693211,47.44633852
608,1,1951,Ohio,26.8,28.7,-82.7900612,40.29145221
609,1,1951,Oklahoma,37.6,37.8,-97.50829271,35.58348565
610,1,1951,Oregon,34.2,31,-120.5554134,43.93664816
611,1,1951,Pennsylvania,26.6,27.1,-77.79955956,40.87383785
612,1,1951,Rhode Island,32.4,29.1,-71.55361205,41.67608139
613,1,1951,South Carolina,42.8,45.2,-80.89613969,33.90797425
614,1,1951,South Dakota,16.4,17.4,-100.2305075,44.4361607
615,1,1951,Tennessee,36.4,38.3,-86.34338037,35.84298709
616,1,1951,Texas,46.3,46.2,-99.35069715,31.48446438
617,1,1951,Utah,29.6,26.2,-111.6782164,39.32379475
618,1,1951,Vermont,21.2,17.8,-72.66264936,44.07519583
619,1,1951,Virginia,35,35.8,-78.81225447,37.51502389
620,1,1951,Washington,32.1,29.5,-120.4468664,47.38096888
621,1,1951,West Virginia,30.8,31.8,-80.61371197,38.64259874
622,1,1951,Wisconsin,10.4,15.4,-90.01169426,44.63803019
623,1,1951,Wyoming,21.4,19.6,-107.5514541,42.99964203
624,2,1951,Alabama,48,46.5,-86.82837194,32.78983219
625,2,1951,Arizona,42.4,42.7,-111.6644183,34.29310987
626,2,1951,Arkansas,42.2,41.2,-92.43926766,34.89974533
627,2,1951,California,43.4,43.9,-119.610699,37.24607067
628,2,1951,Colorado,26,25.6,-105.5478247,38.99855182
629,2,1951,Connecticut,30,25.8,-72.72570604,41.62028634
630,2,1951,Delaware,36.5,33.8,-75.40040409,38.88701645
631,2,1951,Florida,57.7,58.6,-81.79746387,28.62843926
632,2,1951,Georgia,48.1,47.4,-83.44634183,32.64922907
633,2,1951,Idaho,24.2,24.2,-114.6593823,44.08908951
634,2,1951,Illinois,27.8,27.2,-89.19839676,40.06504091
635,2,1951,Indiana,29.2,28,-86.27563973,39.90814123
636,2,1951,Iowa,19.4,20.2,-93.50006496,42.07462688
637,2,1951,Kansas,32.2,31.2,-98.38021317,38.48470815
638,2,1951,Kentucky,36.4,35.1,-85.29045609,37.52666746
639,2,1951,Louisiana,51.8,50.8,-92.58566202,31.05840696
640,2,1951,Maine,18.8,14.1,-69.22664746,45.37143349
641,2,1951,Maryland,35.6,33.1,-76.77245461,39.0369223
642,2,1951,Massachusetts,29.2,24.5,-71.79863942,42.2533024
643,2,1951,Michigan,19.8,18.7,-85.43716696,44.35068131
644,2,1951,Minnesota,8,9.2,-94.30901265,46.31633293
645,2,1951,Mississippi,48.1,46.7,-89.66521368,32.75086663
646,2,1951,Missouri,32.8,31.6,-92.47741016,38.36761316
647,2,1951,Montana,16.8,19,-109.6451486,47.03353642
648,2,1951,Nebraska,25.8,24.4,-99.81080907,41.52714896
649,2,1951,Nevada,33,32,-116.6552255,39.35623735
650,2,1951,New Hampshire,22.5,17.8,-71.57759415,43.68563175
651,2,1951,New Jersey,33.4,30.1,-74.66075411,40.18442736
652,2,1951,New Mexico,35.4,35.7,-106.1083886,34.42137076
653,2,1951,New York,23.6,20.2,-75.50311828,42.94039011
654,2,1951,North Carolina,42.3,41,-79.37237975,35.54153412
655,2,1951,North Dakota,6.4,9.2,-100.4693211,47.44633852
656,2,1951,Ohio,29.6,28,-82.7900612,40.29145221
657,2,1951,Oklahoma,40,38.9,-97.50829271,35.58348565
658,2,1951,Oregon,32.2,32.2,-120.5554134,43.93664816
659,2,1951,Pennsylvania,28.6,25.9,-77.79955956,40.87383785
660,2,1951,Rhode Island,32.4,27.5,-71.55361205,41.67608139
661,2,1951,South Carolina,46.2,45.8,-80.89613969,33.90797425
662,2,1951,South Dakota,18.6,17.5,-100.2305075,44.4361607
663,2,1951,Tennessee,40.2,38.6,-86.34338037,35.84298709
664,2,1951,Texas,47.4,47.5,-99.35069715,31.48446438
665,2,1951,Utah,28.8,27.8,-111.6782164,39.32379475
666,2,1951,Vermont,20.4,15.9,-72.66264936,44.07519583
667,2,1951,Virginia,37.8,35.7,-78.81225447,37.51502389
668,2,1951,Washington,30.5,30.7,-120.4468664,47.38096888
669,2,1951,West Virginia,33.8,31.6,-80.61371197,38.64259874
670,2,1951,Wisconsin,12.8,14.5,-90.01169426,44.63803019
671,2,1951,Wyoming,20.8,20.3,-107.5514541,42.99964203
672,3,1951,Alabama,52.7,51.6,-86.82837194,32.78983219
673,3,1951,Arizona,46.2,47,-111.6644183,34.29310987
674,3,1951,Arkansas,47.2,47.2,-92.43926766,34.89974533
675,3,1951,California,46.3,47.1,-119.610699,37.24607067
676,3,1951,Colorado,30.2,30.5,-105.5478247,38.99855182
677,3,1951,Connecticut,33.6,30.8,-72.72570604,41.62028634
678,3,1951,Delaware,39.3,38.5,-75.40040409,38.88701645
679,3,1951,Florida,61.1,61.7,-81.79746387,28.62843926
680,3,1951,Georgia,52.2,52,-83.44634183,32.64922907
681,3,1951,Idaho,27.8,29.6,-114.6593823,44.08908951
682,3,1951,Illinois,32.8,34.5,-89.19839676,40.06504091
683,3,1951,Indiana,33.5,34.5,-86.27563973,39.90814123
684,3,1951,Iowa,24.4,28.6,-93.50006496,42.07462688
685,3,1951,Kansas,36.8,38,-98.38021317,38.48470815
686,3,1951,Kentucky,40.3,40.9,-85.29045609,37.52666746
687,3,1951,Louisiana,56.4,55.8,-92.58566202,31.05840696
688,3,1951,Maine,23.6,20.4,-69.22664746,45.37143349
689,3,1951,Maryland,38.8,38.1,-76.77245461,39.0369223
690,3,1951,Massachusetts,32.8,29.7,-71.79863942,42.2533024
691,3,1951,Michigan,24.8,24.1,-85.43716696,44.35068131
692,3,1951,Minnesota,15.1,18.7,-94.30901265,46.31633293
693,3,1951,Mississippi,52.9,52,-89.66521368,32.75086663
694,3,1951,Missouri,37.2,38.7,-92.47741016,38.36761316
695,3,1951,Montana,19.4,25.4,-109.6451486,47.03353642
696,3,1951,Nebraska,29.6,31.3,-99.81080907,41.52714896
697,3,1951,Nevada,36.1,36.8,-116.6552255,39.35623735
698,3,1951,New Hampshire,27,23.7,-71.57759415,43.68563175
699,3,1951,New Jersey,36.6,34.9,-74.66075411,40.18442736
700,3,1951,New Mexico,39.8,40.6,-106.1083886,34.42137076
701,3,1951,New York,28,25.7,-75.50311828,42.94039011
702,3,1951,North Carolina,46,45.6,-79.37237975,35.54153412
703,3,1951,North Dakota,11.2,18.3,-100.4693211,47.44633852
704,3,1951,Ohio,33.8,33.7,-82.7900612,40.29145221
705,3,1951,Oklahoma,45.1,45.3,-97.50829271,35.58348565
706,3,1951,Oregon,34.4,36.2,-120.5554134,43.93664816
707,3,1951,Pennsylvania,32.5,31.2,-77.79955956,40.87383785
708,3,1951,Rhode Island,35.2,32,-71.55361205,41.67608139
709,3,1951,South Carolina,50.5,50.3,-80.89613969,33.90797425
710,3,1951,South Dakota,21.6,25.4,-100.2305075,44.4361607
711,3,1951,Tennessee,44.8,44.3,-86.34338037,35.84298709
712,3,1951,Texas,52.7,52.9,-99.35069715,31.48446438
713,3,1951,Utah,33.2,33.8,-111.6782164,39.32379475
714,3,1951,Vermont,25.2,21.9,-72.66264936,44.07519583
715,3,1951,Virginia,41.1,40.7,-78.81225447,37.51502389
716,3,1951,Washington,33,35.8,-120.4468664,47.38096888
717,3,1951,West Virginia,37.6,36.8,-80.61371197,38.64259874
718,3,1951,Wisconsin,19.6,22.3,-90.01169426,44.63803019
719,3,1951,Wyoming,25,25.6,-107.5514541,42.99964203
720,4,1951,Alabama,58.6,59,-86.82837194,32.78983219
721,4,1951,Arizona,52.3,53.1,-111.6644183,34.29310987
722,4,1951,Arkansas,54.2,55.9,-92.43926766,34.89974533
723,4,1951,California,51.6,51.4,-119.610699,37.24607067
724,4,1951,Colorado,36.2,38.1,-105.5478247,38.99855182
725,4,1951,Connecticut,42.4,40.7,-72.72570604,41.62028634
726,4,1951,Delaware,47.2,47.4,-75.40040409,38.88701645
727,4,1951,Florida,65.9,66.6,-81.79746387,28.62843926
728,4,1951,Georgia,58.4,59.2,-83.44634183,32.64922907
729,4,1951,Idaho,35.2,36.8,-114.6593823,44.08908951
730,4,1951,Illinois,42.2,45.6,-89.19839676,40.06504091
731,4,1951,Indiana,42.8,45.1,-86.27563973,39.90814123
732,4,1951,Iowa,34.7,41.4,-93.50006496,42.07462688
733,4,1951,Kansas,44,47.9,-98.38021317,38.48470815
734,4,1951,Kentucky,48.2,50.3,-85.29045609,37.52666746
735,4,1951,Louisiana,61.6,62.6,-92.58566202,31.05840696
736,4,1951,Maine,34.5,32.1,-69.22664746,45.37143349
737,4,1951,Maryland,47,47.3,-76.77245461,39.0369223
738,4,1951,Massachusetts,41.3,39.4,-71.79863942,42.2533024
739,4,1951,Michigan,35.1,35.4,-85.43716696,44.35068131
740,4,1951,Minnesota,27.6,33.4,-94.30901265,46.31633293
741,4,1951,Mississippi,59,59.6,-89.66521368,32.75086663
742,4,1951,Missouri,45.2,49.1,-92.47741016,38.36761316
743,4,1951,Montana,28,35.1,-109.6451486,47.03353642
744,4,1951,Nebraska,36.4,41.7,-99.81080907,41.52714896
745,4,1951,Nevada,43,43,-116.6552255,39.35623735
746,4,1951,New Hampshire,36.6,34.8,-71.57759415,43.68563175
747,4,1951,New Jersey,45,44.3,-74.66075411,40.18442736
748,4,1951,New Mexico,46.2,47.5,-106.1083886,34.42137076
749,4,1951,New York,38,36.7,-75.50311828,42.94039011
750,4,1951,North Carolina,52.9,53.6,-79.37237975,35.54153412
751,4,1951,North Dakota,25,33.1,-100.4693211,47.44633852
752,4,1951,Ohio,42.8,43.8,-82.7900612,40.29145221
753,4,1951,Oklahoma,52.4,54.3,-97.50829271,35.58348565
754,4,1951,Oregon,40.4,41.2,-120.5554134,43.93664816
755,4,1951,Pennsylvania,41.3,41.3,-77.79955956,40.87383785
756,4,1951,Rhode Island,43.1,40.9,-71.55361205,41.67608139
757,4,1951,South Carolina,57.2,57.8,-80.89613969,33.90797425
758,4,1951,South Dakota,30.2,37.8,-100.2305075,44.4361607
759,4,1951,Tennessee,51.5,53,-86.34338037,35.84298709
760,4,1951,Texas,59.9,60.6,-99.35069715,31.48446438
761,4,1951,Utah,40.6,41.3,-111.6782164,39.32379475
762,4,1951,Vermont,35.5,33.5,-72.66264936,44.07519583
763,4,1951,Virginia,48.6,49.3,-78.81225447,37.51502389
764,4,1951,Washington,39.8,41.8,-120.4468664,47.38096888
765,4,1951,West Virginia,45.4,46,-80.61371197,38.64259874
766,4,1951,Wisconsin,31.8,35.5,-90.01169426,44.63803019
767,4,1951,Wyoming,30.5,34,-107.5514541,42.99964203
768,5,1951,Alabama,65.6,66.7,-86.82837194,32.78983219
769,5,1951,Arizona,60.8,60.9,-111.6644183,34.29310987
770,5,1951,Arkansas,63.2,64.6,-92.43926766,34.89974533
771,5,1951,California,58.2,57.4,-119.610699,37.24607067
772,5,1951,Colorado,46.6,47.2,-105.5478247,38.99855182
773,5,1951,Connecticut,52.8,51.4,-72.72570604,41.62028634
774,5,1951,Delaware,56.9,57,-75.40040409,38.88701645
775,5,1951,Florida,71,72.2,-81.79746387,28.62843926
776,5,1951,Georgia,65.6,67,-83.44634183,32.64922907
777,5,1951,Idaho,46,45.1,-114.6593823,44.08908951
778,5,1951,Illinois,56,56.9,-89.19839676,40.06504091
779,5,1951,Indiana,55.6,56,-86.27563973,39.90814123
780,5,1951,Iowa,52.4,54,-93.50006496,42.07462688
781,5,1951,Kansas,56.8,58.4,-98.38021317,38.48470815
782,5,1951,Kentucky,58.6,59.9,-85.29045609,37.52666746
783,5,1951,Louisiana,68.6,69.9,-92.58566202,31.05840696
784,5,1951,Maine,46.5,44.4,-69.22664746,45.37143349
785,5,1951,Maryland,56.8,57.2,-76.77245461,39.0369223
786,5,1951,Massachusetts,51.8,50.3,-71.79863942,42.2533024
787,5,1951,Michigan,49,47.7,-85.43716696,44.35068131
788,5,1951,Minnesota,47.8,47.8,-94.30901265,46.31633293
789,5,1951,Mississippi,66.5,67.4,-89.66521368,32.75086663
790,5,1951,Missouri,57.6,59.4,-92.47741016,38.36761316
791,5,1951,Montana,44.2,45.5,-109.6451486,47.03353642
792,5,1951,Nebraska,50.8,53,-99.81080907,41.52714896
793,5,1951,Nevada,52,50.7,-116.6552255,39.35623735
794,5,1951,New Hampshire,48,46.7,-71.57759415,43.68563175
795,5,1951,New Jersey,55.3,54.6,-74.66075411,40.18442736
796,5,1951,New Mexico,55.4,55.8,-106.1083886,34.42137076
797,5,1951,New York,49.6,48.7,-75.50311828,42.94039011
798,5,1951,North Carolina,61.2,62.1,-79.37237975,35.54153412
799,5,1951,North Dakota,47.2,47.5,-100.4693211,47.44633852
800,5,1951,Ohio,54.4,54.7,-82.7900612,40.29145221
801,5,1951,Oklahoma,62.5,63.7,-97.50829271,35.58348565
802,5,1951,Oregon,48.6,47.2,-120.5554134,43.93664816
803,5,1951,Pennsylvania,52.4,52.2,-77.79955956,40.87383785
